;matricula;empresa;titulo_do_cargo;sindicato;valor_diario_sindicato;dias_uteis;qtde_dias_ferias;qtde_dias_licenca
1458;31302;1410;ANALISTA DE SUPORTE I;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1459;30146;1410;CONSULTOR FUNCIONAL SAP III;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1460;35134;1410;CONSULTOR FUNCIONAL SAP III;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1461;35753;1410;COORDENADOR DE OPERACOES III;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1462;30320;1410;COORDENADOR DE OPERACOES I;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1463;33505;1410;GERENTE DE OPERACOES II;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1464;34634;1410;DELIVERY MANAGER;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1465;34235;1410;LIDER DE SAP;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1466;27198;1410;ANALISTA CONTABIL-FISCAL I;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1467;32880;1410;DESENVOLVEDOR III;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1468;34144;1410;CONSULTOR DE IMPLEMENTACAO II;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;35.0;22;0;0
1469;32266;1410;TECH RECRUITER II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1470;35425;1410;PRODUCT OWNER III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1471;26578;1410;AGILE COACH I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1472;33849;1410;ENTERPRISE AGILE COACH;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1473;32016;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1474;35657;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1475;35707;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1476;34926;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1477;35030;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1478;35522;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1479;35523;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1480;35775;1410;DESIGNER UX/UI II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1481;33720;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1482;34039;1410;DESENVOLVEDOR DE RPA II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1483;34898;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1484;32331;1410;DESIGNER UX/UI III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1485;34747;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1486;29107;1410;EXECUTIVO DE CONTAS I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1487;31847;1410;ANALISTA DE NEGOCIOS I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1488;25583;1410;ANALISTA DE SISTEMAS E NEGOCIOS III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1489;35466;1410;ANALISTA DE SUPORTE I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1490;32812;1410;ANALISTA DE SUPORTE II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1491;32056;1410;COORDENADOR DE OPERACOES I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1492;28976;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1493;31093;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1494;31012;1410;ANALISTA DEVSECOPS II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1495;35595;1410;DESENVOLVEDOR I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1496;26307;1410;ANALISTA DE INFRAESTRUTURA DE TI II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1497;34716;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1498;33394;1410;DESENVOLVEDOR DE RPA I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1499;31100;1410;DESENVOLVEDOR DE RPA II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1500;34246;1410;ANALISTA DEVSECOPS III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1501;30685;1410;DESIGNER UX/UI III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1502;30719;1410;DEVELOPER III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1503;34694;1410;CONSULTOR FUNCIONAL SAP III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1504;31831;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1505;32472;1410;DESENVOLVEDOR I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1506;31171;1410;ANALISTA DE PMO III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1507;34532;1410;ANALISTA DE SISTEMAS E NEGOCIOS II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1508;23836;1410;GERENTE DE OPERACOES I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1509;35714;1410;ANALISTA DE DADOS III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1510;34646;1410;ANALISTA DEVSECOPS III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1511;34845;1410;ANALISTA DEVSECOPS III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1512;33137;1410;TECH LEAD II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1513;32273;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1514;34419;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1515;31315;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1516;31905;1410;CONSULTOR FUNCIONAL SAP III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1517;31255;1410;GERENTE DE ARQUITETURA E GOVERNANCA;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1518;33502;1410;DESENVOLVEDOR I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1519;32760;1410;ANALISTA DE SUPORTE II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1520;32449;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1521;33867;1410;ASSISTENTE ADMINISTRATIVO;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1522;24490;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1523;25379;1410;TECH LEAD I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1524;33535;1410;ANALISTA DE DADOS II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1525;33847;1410;ANALISTA DE DADOS II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1526;34848;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1527;30083;1410;ANALISTA DE SISTEMAS E NEGOCIOS II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1528;31956;1410;COORDENADOR DE OPERACOES I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1529;34815;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1530;33538;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1531;34931;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1532;35112;1410;ASSISTENTE DE BPO I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1533;33605;1410;DESENVOLVEDOR DE RPA II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1534;33734;1410;ANALISTA DE PROCESSOS II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1535;32776;1410;CONSULTOR FUNCIONAL SAP II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1536;32974;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1537;34453;1410;CIENTISTA DE DADOS ESPECIALISTA II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1538;31800;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1539;32764;1410;DESIGNER UX/UI III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1540;30859;1410;GERENTE DE OPERACOES II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1541;32767;1410;ANALISTA DE SEGURANCA DA INFORMACAO II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1542;31413;1410;ANALISTA DE QUALIDADE DE SOFTWARE III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1543;31672;1410;TECH RECRUITER I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1544;29968;1410;CONSULTOR FUNCIONAL SAP III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1545;31436;1410;DESENVOLVEDOR I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1546;32916;1410;ANALISTA DE SUPORTE I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1547;34247;1410;CONSULTOR FUNCIONAL SAP II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1548;35104;1410;AGILE MASTER;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1549;34743;1410;ASSISTENTE DE BPO I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1550;34817;1410;CONSULTOR FUNCIONAL SAP II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1551;35041;1410;ANALISTA DE SERVICE LEVEL MANAGEMENT I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1552;34791;1410;ASSISTENTE DE BPO I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1553;34784;1410;ASSISTENTE DE BPO I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1554;34954;1410;ASSISTENTE DE BPO I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1555;31485;1410;DESENVOLVEDOR III;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1556;32614;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1557;32798;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1558;33610;1410;DESENVOLVEDOR II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1559;35514;1410;GERENTE DE OPERACOES I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1560;30615;1410;TECH RECRUITER I;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1561;30062;1410;TECH RECRUITER II;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;35.0;21;0;0
1562;35245;1410;ASSISTENTE ADMINISTRATIVO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1563;30112;1410;ANALISTA CONTABIL-FISCAL I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1564;26147;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1565;28989;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1566;31204;1410;ANALISTA DE SUPORTE I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1567;27163;1410;ANALISTA DE QUALIDADE DE SOFTWARE I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1568;33060;1410;ASSISTENTE DE NEGOCIOS;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1569;34471;1410;ASSISTENTE DE NEGOCIOS II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1570;25023;1410;GERENTE DE OPERACOES II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1571;29075;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1572;27145;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1573;25165;1410;ANALISTA DE PMO II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1574;30114;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1575;30134;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1576;32343;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1577;30123;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1578;32385;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1579;32389;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1580;32456;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1581;35274;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1582;30856;1410;ASSISTENTE DE BPO II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1583;31584;1410;ASSISTENTE DE BPO II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1584;34773;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1585;34925;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1586;35416;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1587;35461;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1588;35465;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1589;35613;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1590;35628;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1591;34996;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1592;35000;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1593;35001;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1594;35532;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1595;35004;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1596;33571;1410;ASSISTENTE DE BPO II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1597;35229;1410;ASSISTENTE DE BPO II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1598;34804;1410;ASSISTENTE DE BPO II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1599;30119;1410;COORDENADOR DE BPO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1600;26611;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1601;26361;1410;DEVELOPER II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1602;34934;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1603;24511;1410;CONSULTOR FUNCIONAL SAP III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1604;34778;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1605;34779;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1606;34783;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1607;34788;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1608;34793;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1609;34797;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1610;35354;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1611;35614;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1612;35332;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1613;35339;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1614;35344;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1615;35345;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1616;35348;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1617;35353;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1618;35318;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1619;35319;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1620;35320;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1621;35323;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1622;35324;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
1623;35327;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
